Name,PID,Title,Keywords,StartPage,EndPage,Pages,Year,NBN
"Holmquist, Kersti",1291526,Två nyförvärv i silver,Museisamlingar;Nordiska museet;Skedar;Bägare;Silversmide,196.0,198.0,3.0,1959,urn:nbn:se:nordiskamuseet:diva-1193
"Falck, Per",1299787,Två signerade provinsmöbler,Möbler;Möbelkonst,120.0,130.0,11.0,1980,urn:nbn:se:nordiskamuseet:diva-1497
"Hammarstedt, Nils Edvard",1233739,Två skallordningar,Jakt,53.0,55.0,3.0,1902,urn:nbn:se:nordiskamuseet:diva-313
"Resare, Ann",1293157,Två säregna blomkrukor,Blomkrukor;1900-talet,196.0,197.0,2.0,1963,urn:nbn:se:nordiskamuseet:diva-1279
"Böttiger, John",1245364,Två tapeter efter Dürer,Vävda tapeter,65.0,72.0,8.0,1914,urn:nbn:se:nordiskamuseet:diva-747
"Roos Björklund, Ingrid",1322772,Tyg som känsla,Textilier;Kläder,130.0,145.0,16.0,2002,urn:nbn:se:nordiskamuseet:diva-1828
"Snidare, Uuve",1322800,Tyger i vår tids rum,Textilier;Heminredning,162.0,173.0,12.0,2002,urn:nbn:se:nordiskamuseet:diva-1830
"Sällström, Folke",1234004,Tyresö Hus : Grävningsundersökningarna vid Tyresö 1934,Arkeologi;Arkitekturhistoria,187.0,208.0,22.0,1935,urn:nbn:se:nordiskamuseet:diva-380
"Karling, Sten",1233763,Tyresö slott ett trehundraårsminne,Tyresö slott,67.0,106.0,40.0,1933,urn:nbn:se:nordiskamuseet:diva-319
"Lindblom, Andreas",1233761,Tyresödonationen,Tyresö slott,43.0,50.0,8.0,1933,urn:nbn:se:nordiskamuseet:diva-317
"Boëthius, B",1233767,Tyresöindustrierna på Maria Sofia de la Gardies tid,Industrihistoria;Industri,107.0,132.0,26.0,1933,urn:nbn:se:nordiskamuseet:diva-321
"Carlsson, Sten",1301249,Tyska invandrare i Sverige,Tyskar;Sverige,9.0,31.0,23.0,1981,urn:nbn:se:nordiskamuseet:diva-1501
"Bernhard, Kerstin",1322624,Tårta på tårta,Mat och dryck;Historia;Fotografi;Tårtor,205.0,210.0,6.0,2001,urn:nbn:se:nordiskamuseet:diva-1816
"Wallin, Sigurd",1287877,Umgänge med Årstafrun,Märta Helena Reenstierna;Årstafrun,105.0,122.0,18.0,1954,urn:nbn:se:nordiskamuseet:diva-1101
"Svensson, Sigfrid",1203993,Under krisår och krigsår,Nordiska museet;Skansen,57.0,74.0,18.0,1972,urn:nbn:se:nordiskamuseet:diva-135
"Furness Lindén, Peter",1354242,Underhållet av tradition : Skansens nya majstång,Skansen;Majstänger,104.0,113.0,10.0,2017,urn:nbn:se:nordiskamuseet:diva-2047
"Stjernswärd, Brita",1294171,Undersökning av Skånsk herrgårdskultur,Herrgårdar;Skåne;Herrgårdsundersökningen,202.0,206.0,5.0,1964,urn:nbn:se:nordiskamuseet:diva-1313
"Bly, Ingela",1347791,Ungdomstid,Ungdomar;Sverige;Histora,192.0,209.0,18.0,2012,urn:nbn:se:nordiskamuseet:diva-2017
"Böttiger, John",1232700,Unge Herr Falkenbergarnes uppsalavistelse 1657,Resor,3.0,12.0,10.0,1894,urn:nbn:se:nordiskamuseet:diva-202
"Medelius, Hans",1305425,"Ungstrull, talika och köttkakor",Livsmedel;Piroger;Bakning,104.0,112.0,9.0,1989,urn:nbn:se:nordiskamuseet:diva-1640
"Larsson, Marianne",1341497,"Uniformen i modet, modet i uniformen",Uniformer;Mode,146.0,165.0,20.0,2010,urn:nbn:se:nordiskamuseet:diva-1932
"Engman, Jonas",1361129,"Upp- och nedvända världar : lek, karneval och bus",Maskeraddräkter;Maskerader;Maskering (förklädnad),38.0,49.0,12.0,2014,urn:nbn:se:nordiskamuseet:diva-2071
"Araskog-Toll, Christina",1354231,Uppdrag folkkonst,Folkkonst;Nordiska museet;Museipedagogik,86.0,87.0,2.0,2017,urn:nbn:se:nordiskamuseet:diva-2044
"Stavenow-Hidemark, Elisabet",1302133,Upplevelse genom kunskap - kunskap genom upplevelse,Föremålssamlingar;Museisamlingar;Nordiska museet,65.0,76.0,12.0,1983,urn:nbn:se:nordiskamuseet:diva-1524
"Olsson, Martin",1242409,Uppländska sjöbodar,Båthus;Sjöbodar,218.0,239.0,22.0,1912,urn:nbn:se:nordiskamuseet:diva-669
"Olsson, Martin",1245360,Uppländska sjöbodar,Sjöbodar;Båthus,36.0,50.0,15.0,1914,urn:nbn:se:nordiskamuseet:diva-746
"Hallenberg, Aron",1268849,Uppländskt järnbärarland : glimtar ur järnhanteringens äldsta historia,Uppland;Järnhantering;Järnbruk,123.0,132.0,10.0,1947,urn:nbn:se:nordiskamuseet:diva-991
"NN, nn",1243278,Upprop Nordiska Museets femtioårsdag,,173.0,175.0,3.0,1923,urn:nbn:se:nordiskamuseet:diva-708
"Wintzell, Inga",1291827,Ur en färgares anteckningar,Färgare;1800-talet,200.0,202.0,3.0,1960,urn:nbn:se:nordiskamuseet:diva-1209
"Hazelii, J A;Almqvist, C J L",1233249,Ur J A Hazelii och CJL Almqvists brefväxling,Korrespondens;Brevskrivning,89.0,116.0,28.0,1897,urn:nbn:se:nordiskamuseet:diva-242
"Hagen, Ellen",1234000,Ur Nordiska museets porträttgalleri - Carl Bernhard Wadström,Konst,159.0,166.0,8.0,1935,urn:nbn:se:nordiskamuseet:diva-378
"Stjernswärd, Brita",1288254,Ur skissböcker från Sävstaholm,Skisser;Sävstaholm;1800-talet,183.0,192.0,10.0,1954,urn:nbn:se:nordiskamuseet:diva-1108
"Garnert, Jan",1298892,Ur skjutsväsendets historia,Resor;Resande;Transporter,91.0,124.0,34.0,1978,urn:nbn:se:nordiskamuseet:diva-1477
"Durand, Carine Ayélé",1345244,"Urfolk, internationella nätverk och museer",Ursprungsbefolkningar;Museer,158.0,169.0,12.0,2008,urn:nbn:se:nordiskamuseet:diva-1947
"Hellner, Brynolf",1299633,Urmakaren Erik Persson i Folkärna,Urmakare;Dalarna;1700-talet,28.0,46.0,19.0,1980,urn:nbn:se:nordiskamuseet:diva-1491
"Ramberg, Klas",1333522,Ut ur skiten! : om hygienen i folkhemmets bostadsfråga,Bostadshygien;Sverige Folkhemmet,108.0,131.0,24.0,2004,urn:nbn:se:nordiskamuseet:diva-1857
"Roempke, Ville",1299196,Utsikt från en jämtstämma,Folkmusik;Jämtland,79.0,96.0,18.0,1979,urn:nbn:se:nordiskamuseet:diva-1484
"Collin, Maria",1247446,Utskuren söm i gammal skåneslöjd,Hantverk;Träslöjd;Slöjd,143.0,148.0,6.0,1919,urn:nbn:se:nordiskamuseet:diva-835
"Erixon, Sigurd",1235572,Utställning på kulturhistorisk grund,Utställningar;Utställningsverksamhet,190.0,208.0,19.0,1929,urn:nbn:se:nordiskamuseet:diva-524
"Bengtsson, Bengt",1248871,Utställningar 1941,Utställningsverksamhet;Kulturhistoriska Museer,135.0,150.0,16.0,1942,urn:nbn:se:nordiskamuseet:diva-898
"Wallin, Sigurd",1234462,Utställningen hem och arbete,Arbete;Boende,219.0,224.0,6.0,1937,urn:nbn:se:nordiskamuseet:diva-465
"Biörnstad, Arne",1302999,Utställningen i Stockholm 1897 : en manifestation av svensk industri,Svenska industriutställningar;Stockholm;1800-talet,149.0,174.0,26.0,1984,urn:nbn:se:nordiskamuseet:diva-1554
"Upmark, Gustaf",1240580,Utställningen med kyrkligt silfver från Strängnäs stift,Utställningar;Silver,240.0,246.0,7.0,1910,urn:nbn:se:nordiskamuseet:diva-634
"Tisell, Carin",1322301,Vad berättar matsedeln?,Matsedlar,81.0,88.0,8.0,2001,urn:nbn:se:nordiskamuseet:diva-1799
"Bannbers, Ola",1268853,Valborgsmässa i Floda,Valborgsmässofirande;Valborrar;Dalarna;Floda,133.0,148.0,16.0,1947,urn:nbn:se:nordiskamuseet:diva-992
"Douhan, Bernt",1301288,Vallonerna i Sverige,Valloner;Sverige,66.0,90.0,25.0,1981,urn:nbn:se:nordiskamuseet:diva-1503
"Tegnér, Annika",1307320,Var det Carl Eric? : funderingar kring några signerade fajanser från Rörstrand,Fajans;Rörstrand,76.0,87.0,12.0,1993,urn:nbn:se:nordiskamuseet:diva-1679
"Dahl, Birgitta",1321900,Var maten bättre förr? : om tävlingar för forskning i museet och framsteg i köket,Livsmedel;Kosthåll;Historia;Sverige,51.0,60.0,10.0,2001,urn:nbn:se:nordiskamuseet:diva-1794
"Rosengren, Annette",1303093,Vardagen som skydd och värn,Vardagsliv,117.0,134.0,18.0,1985,urn:nbn:se:nordiskamuseet:diva-1566
"Bertel, Gösta",1235606,Vardagsliv i 1860-talets Mörbylånga : garvaresonens August Fogelbergs dagboksanteckningar,Vardagsliv;Samhällsliv;Öland,87.0,106.0,20.0,1940,urn:nbn:se:nordiskamuseet:diva-534
"Mannerfelt, Otto",1235539,Vardagslivet på Trestena på 1860-talet : bilder från det gamla Västergötland,Samhällsliv - Västergötland;Lantliv;Herrgårdar,61.0,112.0,52.0,1929,urn:nbn:se:nordiskamuseet:diva-515
"Thorbech, Åsa",1307366,Vardagsnära bilder : om fotografen Gunnar Lundh,Fotografer;Fotografier;Gunnar Lundh;1900-talet;Sverige,124.0,141.0,18.0,1993,urn:nbn:se:nordiskamuseet:diva-1684
"Klintberg, Bengt af",1203252,Varför har elefanten röda ögon? : Om absurda skämtgåtor bland skolbarn,Skämt;Gåtor,125.0,142.0,18.0,1971,urn:nbn:se:nordiskamuseet:diva-129
"Stavenow-Hidemark, Elisabet",1298878,Varför reser du? : Carl Jonas Love Almqvist som resenär,Resenärer;Carl Jonas Love Almqvist,41.0,48.0,8.0,1978,urn:nbn:se:nordiskamuseet:diva-1474
"Larsson, Bo",1318655,Vargen och människan,Varg,85.0,112.0,28.0,1999,urn:nbn:se:nordiskamuseet:diva-1764
"NN, nn",1238850,Vargjakt i Kalmar län på 1850- och 1860-talen,Jakt;Vargjakt,18.0,22.0,5.0,1907,urn:nbn:se:nordiskamuseet:diva-567
"Nilsson, Albert",1235608,Vargskall,Vargar;Vargjakt,107.0,132.0,26.0,1940,urn:nbn:se:nordiskamuseet:diva-535
"Conradson, Birgitta",1305125,Varietéerna - 1890-talets okultur?,Varieté;Nöjesliv;Sverige;1890-talet,155.0,168.0,14.0,1991,urn:nbn:se:nordiskamuseet:diva-1630
"Dahmén, Erik",1302442,Varifrån kom kapitalet?,Ekonomisk historia,23.0,28.0,6.0,1984,urn:nbn:se:nordiskamuseet:diva-1545
"Andersson, Inga",1322347,Varm mat i sonden,Sondmatning,103.0,106.0,4.0,2001,urn:nbn:se:nordiskamuseet:diva-1802
"Öhman, Christer",1306899,Vasasönerna,1520-1611 (Vasatiden;Sverige),87.0,120.0,34.0,1993,urn:nbn:se:nordiskamuseet:diva-1666
"Hellner, Brynolf",1233989,Vasatidens järnsmide i Vadstena slott,Järnsmide;Hantverk,117.0,130.0,14.0,1935,urn:nbn:se:nordiskamuseet:diva-375
"Hagberg, Louise",1235523,Vasst emot : Några stålets föregångare som magiskt skyddsmedel : (Föredrag hållet vid 4:e nordiska folklivs- och folkminnesforskarmötet i Oslo d. 21 aug. 1928.),Folktro,12.0,45.0,34.0,1929,urn:nbn:se:nordiskamuseet:diva-510
"Stigum, Hjalmar",1269036,Vastveitloftet,Loft;Norge;Loftbodar,19.0,34.0,16.0,1948,urn:nbn:se:nordiskamuseet:diva-998
"Kättström Höök, Lena",1333268,"Vattnets helande och läkande kraft : om hälsobrunnar, offerkällor och volontären Johan Lundin",Hälsobrunnar,12.0,47.0,36.0,2004,urn:nbn:se:nordiskamuseet:diva-1851
"Andrén, Erik",1250574,Vauxhallen - Novilla,Arkitektur,105.0,120.0,16.0,1944,urn:nbn:se:nordiskamuseet:diva-934
"Manker, Ernst",1291325,Veje-Abram och Stalo-myten,Samer;Historia,31.0,44.0,14.0,1959,urn:nbn:se:nordiskamuseet:diva-1176
"Berg, Magnus",1313374,Vem bestämmer över vem som är vem?,Invandrare;Etnicitet;Sverige,112.0,126.0,15.0,1996,urn:nbn:se:nordiskamuseet:diva-1714
"Winberg, Christer",1302943,Vem blev industriarbetare?,Industriarbetare;Sverige,29.0,48.0,20.0,1984,urn:nbn:se:nordiskamuseet:diva-1547
"Winberg, Christer",1302452,Vem blev industriarbetare?,Industri;Industriarbetare,29.0,48.0,20.0,1984,urn:nbn:se:nordiskamuseet:diva-1546
"Jacobson, Bjarne",1298107,Vem var den gamla amman?,Ammor,89.0,106.0,18.0,1977,urn:nbn:se:nordiskamuseet:diva-1459
"Stavenow-Hidemark, Elisabet",1292834,Vera Cedergrens textilsamling,Museisamlingar;Textilier;Vera Cedergren,158.0,168.0,11.0,1962,urn:nbn:se:nordiskamuseet:diva-1253
"Biörnstad, Arne",1291443,Vi samlar korgar,Korgar,172.0,175.0,4.0,1959,urn:nbn:se:nordiskamuseet:diva-1186
"Pauli, Ivan",1268855,Vid Artur Hazelius grav den 23 augusti 1946,Artur Hazelius,149.0,150.0,2.0,1947,urn:nbn:se:nordiskamuseet:diva-993
"Fritz, Lilly",1232464,Vid spisen och tvättbaljan,Tvätt;Matlagning,143.0,168.0,26.0,1973,urn:nbn:se:nordiskamuseet:diva-187
"Lindblom, Andreas",1268872,Vid ungdomsringens 25-årsjubileum i Nordiska museet den 6 juli 1946,Folkdans;Skansen,151.0,154.0,4.0,1947,urn:nbn:se:nordiskamuseet:diva-994
"Wall, Tora",1361406,Vikingareenactment : en lek med tiden och verkligheten,Rollspel;Vikingatiden;Reenactment,104.0,109.0,6.0,2014,urn:nbn:se:nordiskamuseet:diva-2076
"Klein, Ernst",1233617,Vikingaskeppens ättlingar i svenska farvatten,Vikingar;Båtar,139.0,158.0,20.0,1932,urn:nbn:se:nordiskamuseet:diva-285
"Svensson, Sigfrid",1234436,Vikingatraditioner i Nordiska bondemöbler,Möbler;Interiörer,27.0,62.0,36.0,1937,urn:nbn:se:nordiskamuseet:diva-455
"Lindblom, Andreas",1286178,Viktor Almquist in memoriam,,187.0,190.0,4.0,1952,urn:nbn:se:nordiskamuseet:diva-1078
"Cederblom, Gerda",1247455,Viktor Rydbergs arbetsrum,Arbetsrum,152.0,155.0,4.0,1919,urn:nbn:se:nordiskamuseet:diva-837
"Bæckström, Arvid",1285925,Vildsvinet och valfisken : Gustav III:s gondoler och badbåten i Brunnsviken,Båtar;Gustav III,67.0,86.0,20.0,1952,urn:nbn:se:nordiskamuseet:diva-1070
"Fries, Carl",1293379,Vilhelm Sahlstedt : 1879 - 1960,Personal i Nordiska museet,243.0,244.0,2.0,1961,urn:nbn:se:nordiskamuseet:diva-1295
"Holmquist, Kersti",1292484,Vinkannan från Almesåkra,Nattvardskärl;1700-talet,181.0,185.0,5.0,1961,urn:nbn:se:nordiskamuseet:diva-1233
"Nilsson, Bo G.",1298887,Vintervägar,Resor;Resande;Transporter,73.0,90.0,18.0,1978,urn:nbn:se:nordiskamuseet:diva-1476
"Cedrenius, Gunilla",1320429,Virtuell bläddring : kokböcker som sensuell folkbildning,Kokböcker;Matlagning;Historia;Sverige,19.0,26.0,8.0,2001,urn:nbn:se:nordiskamuseet:diva-1783
"Martinsson, Martin",1299202,Visa och spelmansmiljö från Orust,Folkmusik;Orust,97.0,112.0,16.0,1979,urn:nbn:se:nordiskamuseet:diva-1485
"Stridsberg, Laura",1268994,Visen Lewin,Visen Lewin,185.0,188.0,4.0,1947,urn:nbn:se:nordiskamuseet:diva-996
"Ossbahr, Carl Anton",1242998,von Postska kannan,Silver;Dryckeskärl,29.0,43.0,15.0,1923,urn:nbn:se:nordiskamuseet:diva-696
"Thorman, Elisabeth",1245373,Väfnad och bandväfnad i Leksand,Vävnadskonst;Vävning,105.0,124.0,20.0,1914,urn:nbn:se:nordiskamuseet:diva-749
"Houltz, Anders",1315727,Vägen - en skapelse i tid och rum,Vägar;Sverige,130.0,147.0,18.0,1996,urn:nbn:se:nordiskamuseet:diva-1723
"Wilson, Olle",1315721,Vägen genom bilrutan,Fotografi;Sverige;Samtidsdokumentation,104.0,115.0,12.0,1996,urn:nbn:se:nordiskamuseet:diva-1722
"Szabó, Mátyás",1301312,Vägen mot medborgarskap,Medborgarskap,125.0,152.0,28.0,1981,urn:nbn:se:nordiskamuseet:diva-1506
"Dern, Karin",1361929,Vägen till mognad : bilder ur barndomens historia,Barndomen;Historia,40.0,63.0,24.0,2015,urn:nbn:se:nordiskamuseet:diva-2088
"Nilsson, Bo G.",1299029,Vägvisare och reskartor,Resehandböcker;Kartor,139.0,162.0,24.0,1978,urn:nbn:se:nordiskamuseet:diva-1479
"Berg, Jonas",1302162,Vällovliga skräddareämbetets gehörstav av år 1622,Föremålssamlingar;Museisamlingar;Nordiska museet,77.0,88.0,12.0,1983,urn:nbn:se:nordiskamuseet:diva-1525
"Jungner, Birgitta",1307064,Vänner i 75 år - också svensk museihistoria!,Nordiska museets och Skansens vänner,10.0,24.0,15.0,1993,urn:nbn:se:nordiskamuseet:diva-1674
"Berg, Jonas",1307306,Vännerna gör museisamlingarna roligare,Nordiska museets och Skansens vänner;Museisamlingar,53.0,61.0,9.0,1993,urn:nbn:se:nordiskamuseet:diva-1677
"Rentzhog, Sten",1366091,"""Världens första friluftsmuseum"" : Skansen som internationell förebild",Skansen;Friluftsmuseer,204.0,221.0,18.0,2016,urn:nbn:se:nordiskamuseet:diva-2131
"Farago, Lars",1335322,Världsdans : - att förena kulturer och vårda traditioner,Dans,118.0,135.0,18.0,2006,urn:nbn:se:nordiskamuseet:diva-1913
"Brunius, Jan",1291490,Världsdelarna : fyra figurer av terrakotta från Bredsjö porslinsfabrik,Figuriner;Museisamlingar;Nordiska museet,176.0,183.0,8.0,1959,urn:nbn:se:nordiskamuseet:diva-1187
"Björck, Staffan",1296243,Världsklassiker och svensk vardag. Ett strövtåg på litteraturmarknaden,Litteratur;1920-talet;Sverige,115.0,128.0,14.0,1968,urn:nbn:se:nordiskamuseet:diva-1378
"Samuelsson, Sixten",1242357,Värmländsk folktro,Folktro,21.0,37.0,17.0,1912,urn:nbn:se:nordiskamuseet:diva-657
"Byberg, A T",1235331,Värmländskt svedjebruk vid tiden omkring år 1860,Jordbruk;Svedjebruk;Växelbruk,165.0,175.0,11.0,1928,urn:nbn:se:nordiskamuseet:diva-480
"Granberg, Gunnar",1235373,Värmlänningar som kulturspridare i Småland och Östergötland,Arbetsvandringar;Kulturspridning,69.0,88.0,20.0,1938,urn:nbn:se:nordiskamuseet:diva-489
"Resare, Ann",1323076,Värt att vårda,Klädvård;Kläder,207.0,219.0,13.0,2002,urn:nbn:se:nordiskamuseet:diva-1836
"Magnusson, Catharina",1322599,Västerbottenost : Tradition och trend,Ost- framställning;tillverkning etc.;Västerbotten,187.0,192.0,6.0,2001,urn:nbn:se:nordiskamuseet:diva-1814
"Vallin, Ingegärd",1233997,Västgötaknallar och västgötatyger : något om innehållet i knallarnas påsar,Handel;Knallar;Gårdfarihandel;Textil,141.0,158.0,18.0,1935,urn:nbn:se:nordiskamuseet:diva-377
"Idestam-Almquist, Bengt",1296354,Vår stumfilms storhet och fall,Stumfilm;Sverige,151.0,178.0,28.0,1968,urn:nbn:se:nordiskamuseet:diva-1384
"Cedrenius, Gunilla",1302068,Vår tids prylar - morgondagens museiföremål,Föremålssamlingar;Museisamlingar,21.0,30.0,10.0,1983,urn:nbn:se:nordiskamuseet:diva-1519
"NN, nn",1234129,Vår äldsta på svenska tryckta julbeskrivning,Julseder;Dokumentation,181.0,192.0,12.0,1927,urn:nbn:se:nordiskamuseet:diva-398
"Bringéus, Nils-Arvid",1307641,Våra högtider,Högtider;Sverige,13.0,39.0,27.0,1994,urn:nbn:se:nordiskamuseet:diva-1693
"Zethrin, Nils-Olof",1319719,Våra tidiga hjältar,Idrott;Historia;Sverige,96.0,113.0,18.0,2000,urn:nbn:se:nordiskamuseet:diva-1775
"Ahlberg, A P",1233186,Vårbundet träd : ur Nordiska museets arkiv,Folktro,57.0,58.0,2.0,1895,urn:nbn:se:nordiskamuseet:diva-232
"Modin, Erik",1238865,Vårdkasar,Vårdkasar;Eldning,54.0,58.0,5.0,1908,urn:nbn:se:nordiskamuseet:diva-572
"Medelius, Hans",1306678,Vårt äldsta pussel,Pussel;Sverige;1700-talet,107.0,108.0,2.0,1991,urn:nbn:se:nordiskamuseet:diva-1653
"Ringholm, Karin",1360831,Walter Bauers arv : restaureringen av Örtagården,Skansen;Trädgårdar,192.0,203.0,12.0,2017,urn:nbn:se:nordiskamuseet:diva-2064
"Knutsson, Johan",1307385,"Winter Carl, Back Erik, Rosenberg och de andra",Allmogekonst;Sverige,159.0,168.0,10.0,1993,urn:nbn:se:nordiskamuseet:diva-1687
"Collin, Maria",1243003,Yllebroderier i Skåneslöjden,Yllebroderi;Broderi,67.0,73.0,7.0,1923,urn:nbn:se:nordiskamuseet:diva-698
"Erixon, Sigurd",1247670,Ynglingalaget. En gengångare i samhället,Föreningsliv,95.0,123.0,29.0,1921,urn:nbn:se:nordiskamuseet:diva-868
"Granlund, John",1283212,Yxefallstavlan : ett monument över en östgötaby,Landskapsbilder;Yxefalls by;Wester;C. J.,195.0,204.0,10.0,1951,urn:nbn:se:nordiskamuseet:diva-1061
"Laestadius, Ann-Helén",1345321,Äkta same i Stockholms tidningsvärld,Samer;Stockholm,204.0,217.0,14.0,2008,urn:nbn:se:nordiskamuseet:diva-1951
"Lundgren, Valborg",1296544,Äktenskapet i stöpsleven,Äktenskap,219.0,230.0,12.0,1969,urn:nbn:se:nordiskamuseet:diva-1403
"Carlsson, Lizzie",1296451,Äktenskapets ingående enligt äldre rätt,Äktenskap,9.0,24.0,16.0,1969,urn:nbn:se:nordiskamuseet:diva-1390
"Broberg, Richard",1301266,Äldre invandringar från Finland i historia och tradition,Immigration;Finland;Sverige,32.0,33.0,2.0,1981,urn:nbn:se:nordiskamuseet:diva-1502
"Hammarstedt, Nils Edvard",1235322,Älvstenen med trolldockorna vid Bors bruk,Folktro,160.0,163.0,4.0,1928,urn:nbn:se:nordiskamuseet:diva-479
"Eldvik, Berit",1347274,Ännu en broderad kärlekshistoria?,Broderi;Brott;1700-talet;1800-talet;Metta Fock,174.0,191.0,18.0,2012,urn:nbn:se:nordiskamuseet:diva-2005
"Hamilton, Ulf",1334432,Ännu en sida av selbågens man : Artur Hazelius som samlare av teknik och vetenskap,Museisamlingar;Teknik;Nordiska museet,131.0,,,2007,urn:nbn:se:nordiskamuseet:diva-1886
"Brundin, Elisabeth",1317777,Ännu en verklighet : sex barn i datorspelens värld,Datorspel;Sverige;1980-talet;1990-talet,232.0,246.0,15.0,1997,urn:nbn:se:nordiskamuseet:diva-1753
"Kjellström, Rolf",1297709,Är traditionerna om stalo historiskt grundade?,Samisk mytologi,155.0,178.0,24.0,1976,urn:nbn:se:nordiskamuseet:diva-1449
"Wistrand, Per Gustaf",1240097,Ättartal hos Sveriges allmoge,Familjer;Barn,101.0,108.0,8.0,1909,urn:nbn:se:nordiskamuseet:diva-598
"Hammarlund-Larsson, Cecilia",1364973,Ätteklubba och ättestupa,Ättestupor;Åldrande;Historia,216.0,221.0,6.0,2015,urn:nbn:se:nordiskamuseet:diva-2104
"Lundwall, Sten",1298795,Åke Grundström : 1912-1975,Nordiska museets personal,297.0,297.0,1.0,1976,urn:nbn:se:nordiskamuseet:diva-1470
"Lagerquist, Marshall",1248835,Åkerö eller Paris,Maktkamp;Hovliv;Makt (samhällsvetenskaplig),51.0,72.0,22.0,1942,urn:nbn:se:nordiskamuseet:diva-892
"Engström, Bengt",1234102,Åldermansskifte och bystämma i Skånska och danska byar : Ett par centrala problem i gammal dansk byorganisation.,Byar;Bystämmor,18.0,39.0,22.0,1927,urn:nbn:se:nordiskamuseet:diva-384
"Lindroth, Helena",1362668,Ålderstrappan i närbild : kläder och kropp i tid och rum,Ålderstrappan;Åldrande;Kläder,146.0,179.0,34.0,2015,urn:nbn:se:nordiskamuseet:diva-2100
"Wallin, Leif",1362664,Ålderstrappan som motiv : en introduktion,Ålderstrappan;Åldrande,136.0,145.0,10.0,2015,urn:nbn:se:nordiskamuseet:diva-2099
"Rydbeck, Otto",1234350,Ålen och lejonen i Stockholms Storkyrka,Bildanalys;Skulptur,171.0,178.0,8.0,1906,urn:nbn:se:nordiskamuseet:diva-441
"Löwnertz, Susanne",1304916,Århundradets skattereform,Skattereformer;Sverige,183.0,198.0,16.0,1991,urn:nbn:se:nordiskamuseet:diva-1615
"Upmark, Gustaf",1242380,Årsbokstäfver och andra stämplar på Göteborgssilver,Silverstämplar,65.0,91.0,27.0,1912,urn:nbn:se:nordiskamuseet:diva-661
"Wallin, Sigurd",1293240,Årstafruns ekeflaskfoder,Årstafrun;Märta Helena Reenstierna;Flaskfoder,213.0,216.0,4.0,1963,urn:nbn:se:nordiskamuseet:diva-1285
"Holmberg, Lillemor",1307644,Årstafruns önskemånad,Årstafrun;Traditioner;Märta Helena Reenstierna,40.0,53.0,14.0,1994,urn:nbn:se:nordiskamuseet:diva-1694
"Lewin, Anna",1235296,Årstaklubbens broderi- och spetsutställning 23 april — 16 maj 1927,Broderier;Spetsar;Handarbete;Konsthantverk,20.0,25.0,6.0,1928,urn:nbn:se:nordiskamuseet:diva-471
"Arbman, Holger;Strömberg, Elisabeth",1233906,Åslevanten,Stickning;handarbete;Vantar;Järnåldern,67.0,82.0,16.0,1934,urn:nbn:se:nordiskamuseet:diva-353
"Raphael, Ellen",1244836,Öländska gårdar och deras inventarier 1677,Möbler;Bostäder;Gårdar,17.0,42.0,26.0,1913,urn:nbn:se:nordiskamuseet:diva-713
